audit_type,form,collection,node_key,label,kind,value_keys,notes
ASB,KBA-400,Scoping,Scoping.JE2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.JE2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.JE2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.JE2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ASB,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.JE2,Journal Entries relevant assertions,row,EO;RO;CO;AV;CU;UC,
ASB,KBA-400,SigDisclosures,SigDisclosures.JE2,Journal Entries significant disclosures,row,,
ASB,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.JE2,Journal Entries risk-related specific risks,row,,
ASB,AUD-8xx,program,program.JE2,Journal Entries audit program (AUD-814),program,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.JE2,Journal Entries - 502 relevant-assertion risk section,section,,category=risk
ASB,KBA-502,RelevantAssertion,RelevantAssertion.JE2.EO,EO - Existence/Occurrence,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.JE2.RO,RO - Rights/Obligations,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.JE2.CO,CO - Completeness,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.JE2.AV,AV - Accuracy/Valuation,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.JE2.CU,CU - Cutoff,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.JE2.UC,UC - Classification/Understandability,assertion,,
ASB,KBA-502,AssertionLevelRisk,AssertionLevelRisk.JE2,Journal Entries - 502 specific-risk (assertion-level) section,section,,
ASB,AUD-100,OverAllTailoringQuestions,AuditAreas.RPTRNS2,Related Party Transactions - audit area selected,area_select,RPTRNS2,category=risk
ASB,KBA-400,Scoping,Scoping.RPTRNS2,Related Party Transactions scoping row,row,,
ASB,KBA-400,Scoping,Scoping.RPTRNS2.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.RPTRNS2.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.RPTRNS2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.RPTRNS2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.RPTRNS2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.RPTRNS2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ASB,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.RPTRNS2,Related Party Transactions relevant assertions,row,EO;RO;CO;AV;CU;UC,
ASB,KBA-400,SigDisclosures,SigDisclosures.RPTRNS2,Related Party Transactions significant disclosures,row,,
ASB,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.RPTRNS2,Related Party Transactions risk-related specific risks,row,,
ASB,AUD-8xx,program,program.RPTRNS2,Related Party Transactions audit program (AUD-815),program,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2,Related Party Transactions - 502 relevant-assertion risk section,section,,category=risk
ASB,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.EO,EO - Existence/Occurrence,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.RO,RO - Rights/Obligations,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.CO,CO - Completeness,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.AV,AV - Accuracy/Valuation,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.CU,CU - Cutoff,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.UC,UC - Classification/Understandability,assertion,,
ASB,KBA-502,AssertionLevelRisk,AssertionLevelRisk.RPTRNS2,Related Party Transactions - 502 specific-risk (assertion-level) section,section,,
ASB,AUD-100,OverAllTailoringQuestions,AuditAreas.FAIRVALUE2,Fair Value Measurements - audit area selected,area_select,FAIRVALUE2,category=risk
ASB,KBA-400,Scoping,Scoping.FAIRVALUE2,Fair Value Measurements scoping row,row,,
ASB,KBA-400,Scoping,Scoping.FAIRVALUE2.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.FAIRVALUE2.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.FAIRVALUE2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.FAIRVALUE2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.FAIRVALUE2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.FAIRVALUE2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ASB,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.FAIRVALUE2,Fair Value Measurements relevant assertions,row,EO;RO;CO;AV;CU;UC,
ASB,KBA-400,SigDisclosures,SigDisclosures.FAIRVALUE2,Fair Value Measurements significant disclosures,row,,
ASB,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.FAIRVALUE2,Fair Value Measurements risk-related specific risks,row,,
ASB,AUD-8xx,program,program.FAIRVALUE2,Fair Value Measurements audit program (AUD-816),program,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2,Fair Value Measurements - 502 relevant-assertion risk section,section,,category=risk
ASB,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.EO,EO - Existence/Occurrence,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.RO,RO - Rights/Obligations,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.CO,CO - Completeness,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.AV,AV - Accuracy/Valuation,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.CU,CU - Cutoff,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.UC,UC - Classification/Understandability,assertion,,
ASB,KBA-502,AssertionLevelRisk,AssertionLevelRisk.FAIRVALUE2,Fair Value Measurements - 502 specific-risk (assertion-level) section,section,,
ASB,AUD-100,OverAllTailoringQuestions,AuditAreas.VIE2,Variable Interest Entities - audit area selected,area_select,VIE2,category=balance
ASB,KBA-400,Scoping,Scoping.VIE2,Variable Interest Entities scoping row,row,,
ASB,KBA-400,Scoping,Scoping.VIE2.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.VIE2.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.VIE2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.VIE2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.VIE2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.VIE2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ASB,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.VIE2,Variable Interest Entities relevant assertions,row,EO;RO;CO;AV;CU;UC,
ASB,KBA-400,SigDisclosures,SigDisclosures.VIE2,Variable Interest Entities significant disclosures,row,,
ASB,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.VIE2,Variable Interest Entities risk-related specific risks,row,,
ASB,AUD-8xx,program,program.VIE2,Variable Interest Entities audit program (AUD-817),program,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.VIE2,Variable Interest Entities - 502 relevant-assertion risk section,section,,category=balance
ASB,KBA-502,RelevantAssertion,RelevantAssertion.VIE2.EO,EO - Existence/Occurrence,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.VIE2.RO,RO - Rights/Obligations,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.VIE2.CO,CO - Completeness,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.VIE2.AV,AV - Accuracy/Valuation,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.VIE2.CU,CU - Cutoff,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.VIE2.UC,UC - Classification/Understandability,assertion,,
ASB,KBA-502,AssertionLevelRisk,AssertionLevelRisk.VIE2,Variable Interest Entities - 502 specific-risk (assertion-level) section,section,,
ASB,AUD-100,OverAllTailoringQuestions,AuditAreas.STOCK,Share-Based Payments - audit area selected,area_select,STOCK,category=balance
ASB,KBA-400,Scoping,Scoping.STOCK,Share-Based Payments scoping row,row,,
ASB,KBA-400,Scoping,Scoping.STOCK.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.STOCK.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.STOCK.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.STOCK.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.STOCK.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.STOCK.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ASB,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.STOCK,Share-Based Payments relevant assertions,row,EO;RO;CO;AV;CU;UC,
ASB,KBA-400,SigDisclosures,SigDisclosures.STOCK,Share-Based Payments significant disclosures,row,,
ASB,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.STOCK,Share-Based Payments risk-related specific risks,row,,
ASB,AUD-8xx,program,program.STOCK,Share-Based Payments audit program (AUD-818),program,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.STOCK,Share-Based Payments - 502 relevant-assertion risk section,section,,category=balance
ASB,KBA-502,RelevantAssertion,RelevantAssertion.STOCK.EO,EO - Existence/Occurrence,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.STOCK.RO,RO - Rights/Obligations,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.STOCK.CO,CO - Completeness,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.STOCK.AV,AV - Accuracy/Valuation,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.STOCK.CU,CU - Cutoff,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.STOCK.UC,UC - Classification/Understandability,assertion,,
ASB,KBA-502,AssertionLevelRisk,AssertionLevelRisk.STOCK,Share-Based Payments - 502 specific-risk (assertion-level) section,section,,
ASB,AUD-100,OverAllTailoringQuestions,AuditAreas.COMMIT,Commitments & Contingencies - audit area selected,area_select,COMMIT,category=risk
ASB,KBA-400,Scoping,Scoping.COMMIT,Commitments & Contingencies scoping row,row,,
ASB,KBA-400,Scoping,Scoping.COMMIT.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.COMMIT.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.COMMIT.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.COMMIT.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.COMMIT.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.COMMIT.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ASB,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.COMMIT,Commitments & Contingencies relevant assertions,row,EO;RO;CO;AV;CU;UC,
ASB,KBA-400,SigDisclosures,SigDisclosures.COMMIT,Commitments & Contingencies significant disclosures,row,,
ASB,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.COMMIT,Commitments & Contingencies risk-related specific risks,row,,
ASB,AUD-8xx,program,program.COMMIT,Commitments & Contingencies audit program (AUD-819),program,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT,Commitments & Contingencies - 502 relevant-assertion risk section,section,,category=risk
ASB,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.EO,EO - Existence/Occurrence,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.RO,RO - Rights/Obligations,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.CO,CO - Completeness,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.AV,AV - Accuracy/Valuation,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.CU,CU - Cutoff,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.UC,UC - Classification/Understandability,assertion,,
ASB,KBA-502,AssertionLevelRisk,AssertionLevelRisk.COMMIT,Commitments & Contingencies - 502 specific-risk (assertion-level) section,section,,
ASB,AUD-100,OverAllTailoringQuestions,AuditAreas.ESTIMATES,Accounting Estimates - audit area selected,area_select,ESTIMATES,category=risk
ASB,KBA-400,Scoping,Scoping.ESTIMATES,Accounting Estimates scoping row,row,,
ASB,KBA-400,Scoping,Scoping.ESTIMATES.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.ESTIMATES.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.ESTIMATES.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.ESTIMATES.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.ESTIMATES.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.ESTIMATES.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ASB,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.ESTIMATES,Accounting Estimates relevant assertions,row,EO;RO;CO;AV;CU;UC,
ASB,KBA-400,SigDisclosures,SigDisclosures.ESTIMATES,Accounting Estimates significant disclosures,row,,
ASB,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.ESTIMATES,Accounting Estimates risk-related specific risks,row,,
ASB,AUD-8xx,program,program.ESTIMATES,Accounting Estimates audit program (AUD-820),program,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES,Accounting Estimates - 502 relevant-assertion risk section,section,,category=risk
ASB,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.EO,EO - Existence/Occurrence,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.RO,RO - Rights/Obligations,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.CO,CO - Completeness,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.AV,AV - Accuracy/Valuation,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.CU,CU - Cutoff,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.UC,UC - Classification/Understandability,assertion,,
ASB,KBA-502,AssertionLevelRisk,AssertionLevelRisk.ESTIMATES,Accounting Estimates - 502 specific-risk (assertion-level) section,section,,
ASB,AUD-100,OverAllTailoringQuestions,AuditAreas.CONCENT,Concentrations - audit area selected,area_select,CONCENT,category=risk
ASB,KBA-400,Scoping,Scoping.CONCENT,Concentrations scoping row,row,,
ASB,KBA-400,Scoping,Scoping.CONCENT.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.CONCENT.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.CONCENT.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.CONCENT.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.CONCENT.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.CONCENT.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ASB,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.CONCENT,Concentrations relevant assertions,row,EO;RO;CO;AV;CU;UC,
ASB,KBA-400,SigDisclosures,SigDisclosures.CONCENT,Concentrations significant disclosures,row,,
ASB,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.CONCENT,Concentrations risk-related specific risks,row,,
ASB,AUD-8xx,program,program.CONCENT,Concentrations audit program (AUD-821),program,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT,Concentrations - 502 relevant-assertion risk section,section,,category=risk
ASB,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.EO,EO - Existence/Occurrence,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.RO,RO - Rights/Obligations,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.CO,CO - Completeness,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.AV,AV - Accuracy/Valuation,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.CU,CU - Cutoff,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.UC,UC - Classification/Understandability,assertion,,
ASB,KBA-502,AssertionLevelRisk,AssertionLevelRisk.CONCENT,Concentrations - 502 specific-risk (assertion-level) section,section,,
ASB,AUD-100,OverAllTailoringQuestions,AuditAreas.BUSINESS,Business Combinations - audit area selected,area_select,BUSINESS,category=balance
ASB,KBA-400,Scoping,Scoping.BUSINESS,Business Combinations scoping row,row,,
ASB,KBA-400,Scoping,Scoping.BUSINESS.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.BUSINESS.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.BUSINESS.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.BUSINESS.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.BUSINESS.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
ASB,KBA-400,Scoping,Scoping.BUSINESS.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
ASB,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.BUSINESS,Business Combinations relevant assertions,row,EO;RO;CO;AV;CU;UC,
ASB,KBA-400,SigDisclosures,SigDisclosures.BUSINESS,Business Combinations significant disclosures,row,,
ASB,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.BUSINESS,Business Combinations risk-related specific risks,row,,
ASB,AUD-8xx,program,program.BUSINESS,Business Combinations audit program (AUD-822),program,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS,Business Combinations - 502 relevant-assertion risk section,section,,category=balance
ASB,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS.EO,EO - Existence/Occurrence,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS.RO,RO - Rights/Obligations,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS.CO,CO - Completeness,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS.AV,AV - Accuracy/Valuation,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS.CU,CU - Cutoff,assertion,,
ASB,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS.UC,UC - Classification/Understandability,assertion,,
ASB,KBA-502,AssertionLevelRisk,AssertionLevelRisk.BUSINESS,Business Combinations - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.CASH,Cash - audit area selected,area_select,CASH,category=balance
EBP,KBA-400,Scoping,Scoping.CASH,Cash scoping row,row,,
EBP,KBA-400,Scoping,Scoping.CASH.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CASH.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CASH.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CASH.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CASH.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
EBP,KBA-400,Scoping,Scoping.CASH.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
EBP,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.CASH,Cash relevant assertions,row,EO;RO;CO;AV;CU;UC,
EBP,KBA-400,SigDisclosures,SigDisclosures.CASH,Cash significant disclosures,row,,
EBP,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.CASH,Cash risk-related specific risks,row,,
EBP,AUD-8xx,program,program.CASH,Cash audit program (AUD-801),program,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CASH,Cash - 502 relevant-assertion risk section,section,,category=balance
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CASH.EO,EO - Existence/Occurrence,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CASH.RO,RO - Rights/Obligations,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CASH.CO,CO - Completeness,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CASH.AV,AV - Accuracy/Valuation,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CASH.CU,CU - Cutoff,assertion,,
EBP,KBA-502,RelevantAssertion,RelevantAssertion.CASH.UC,UC - Classification/Understandability,assertion,,
EBP,KBA-502,AssertionLevelRisk,AssertionLevelRisk.CASH,Cash - 502 specific-risk (assertion-level) section,section,,
EBP,AUD-100,OverAllTailoringQuestions,AuditAreas.AR,Contributions Received and Receivable - audit area selected,area_select,AR,category=balance
EBP,KBA-400,Scoping,Scoping.AR,Contributions Received and Receivable scoping row,row,,
