audit_type,from_form,from_key,to_form,to_key,relation,trigger_value,notes
ASB,KBA-400,RiskRelatedSpecificrisks.PPE,KBA-502,AssertionLevelRisk.PPE,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ASB,AUD-100,AuditAreas.AP,KBA-400,Scoping.AP,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ASB,KBA-400,Scoping.AP,KBA-400,Scoping.AP.SigClassTans,contains_toggle,,
ASB,KBA-400,Scoping.AP,KBA-400,Scoping.AP.MaterialAccount,contains_toggle,,
ASB,KBA-400,Scoping.AP,KBA-400,Scoping.AP.SigDisclosure,contains_toggle,,
ASB,KBA-400,Scoping.AP,KBA-400,Scoping.AP.SigAcctEst,contains_toggle,,
ASB,KBA-400,Scoping.AP,KBA-400,Scoping.AP.SigFraudRisk,contains_toggle,,
ASB,KBA-400,Scoping.AP,KBA-400,Scoping.AP.substantivetesting,contains_toggle,,
ASB,KBA-400,Scoping.AP.SigClassTans,KBA-400,AuditareaRelevantAssertions.AP,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ASB,KBA-400,Scoping.AP.MaterialAccount,KBA-400,AuditareaRelevantAssertions.AP,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.AP.SigDisclosure,KBA-400,SigDisclosures.AP,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.AP.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.AP,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.AP.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.AP,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.AP.substantivetesting,AUD-8xx,program.AP,recommends_program,NOTDASH,program-side; AUD-808
ASB,KBA-400,AuditareaRelevantAssertions.AP,KBA-502,RelevantAssertion.AP,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ASB; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ASB,KBA-502,RelevantAssertion.AP,KBA-502,RelevantAssertion.AP.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.AP,KBA-502,RelevantAssertion.AP.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.AP,KBA-502,RelevantAssertion.AP.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.AP,KBA-502,RelevantAssertion.AP.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.AP,KBA-502,RelevantAssertion.AP.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.AP,KBA-502,RelevantAssertion.AP.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-400,RiskRelatedSpecificrisks.AP,KBA-502,AssertionLevelRisk.AP,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ASB,AUD-100,AuditAreas.OL,KBA-400,Scoping.OL,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ASB,KBA-400,Scoping.OL,KBA-400,Scoping.OL.SigClassTans,contains_toggle,,
ASB,KBA-400,Scoping.OL,KBA-400,Scoping.OL.MaterialAccount,contains_toggle,,
ASB,KBA-400,Scoping.OL,KBA-400,Scoping.OL.SigDisclosure,contains_toggle,,
ASB,KBA-400,Scoping.OL,KBA-400,Scoping.OL.SigAcctEst,contains_toggle,,
ASB,KBA-400,Scoping.OL,KBA-400,Scoping.OL.SigFraudRisk,contains_toggle,,
ASB,KBA-400,Scoping.OL,KBA-400,Scoping.OL.substantivetesting,contains_toggle,,
ASB,KBA-400,Scoping.OL.SigClassTans,KBA-400,AuditareaRelevantAssertions.OL,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ASB,KBA-400,Scoping.OL.MaterialAccount,KBA-400,AuditareaRelevantAssertions.OL,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.OL.SigDisclosure,KBA-400,SigDisclosures.OL,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.OL.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.OL,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.OL.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.OL,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.OL.substantivetesting,AUD-8xx,program.OL,recommends_program,NOTDASH,program-side; AUD-809
ASB,KBA-400,AuditareaRelevantAssertions.OL,KBA-502,RelevantAssertion.OL,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ASB; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ASB,KBA-502,RelevantAssertion.OL,KBA-502,RelevantAssertion.OL.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OL,KBA-502,RelevantAssertion.OL.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OL,KBA-502,RelevantAssertion.OL.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OL,KBA-502,RelevantAssertion.OL.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OL,KBA-502,RelevantAssertion.OL.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OL,KBA-502,RelevantAssertion.OL.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-400,RiskRelatedSpecificrisks.OL,KBA-502,AssertionLevelRisk.OL,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ASB,AUD-100,AuditAreas.INCTAX,KBA-400,Scoping.INCTAX,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ASB,KBA-400,Scoping.INCTAX,KBA-400,Scoping.INCTAX.SigClassTans,contains_toggle,,
ASB,KBA-400,Scoping.INCTAX,KBA-400,Scoping.INCTAX.MaterialAccount,contains_toggle,,
ASB,KBA-400,Scoping.INCTAX,KBA-400,Scoping.INCTAX.SigDisclosure,contains_toggle,,
ASB,KBA-400,Scoping.INCTAX,KBA-400,Scoping.INCTAX.SigAcctEst,contains_toggle,,
ASB,KBA-400,Scoping.INCTAX,KBA-400,Scoping.INCTAX.SigFraudRisk,contains_toggle,,
ASB,KBA-400,Scoping.INCTAX,KBA-400,Scoping.INCTAX.substantivetesting,contains_toggle,,
ASB,KBA-400,Scoping.INCTAX.SigClassTans,KBA-400,AuditareaRelevantAssertions.INCTAX,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ASB,KBA-400,Scoping.INCTAX.MaterialAccount,KBA-400,AuditareaRelevantAssertions.INCTAX,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.INCTAX.SigDisclosure,KBA-400,SigDisclosures.INCTAX,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.INCTAX.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.INCTAX,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.INCTAX.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.INCTAX,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.INCTAX.substantivetesting,AUD-8xx,program.INCTAX,recommends_program,NOTDASH,program-side; AUD-810
ASB,KBA-400,AuditareaRelevantAssertions.INCTAX,KBA-502,RelevantAssertion.INCTAX,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ASB; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ASB,KBA-502,RelevantAssertion.INCTAX,KBA-502,RelevantAssertion.INCTAX.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.INCTAX,KBA-502,RelevantAssertion.INCTAX.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.INCTAX,KBA-502,RelevantAssertion.INCTAX.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.INCTAX,KBA-502,RelevantAssertion.INCTAX.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.INCTAX,KBA-502,RelevantAssertion.INCTAX.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.INCTAX,KBA-502,RelevantAssertion.INCTAX.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-400,RiskRelatedSpecificrisks.INCTAX,KBA-502,AssertionLevelRisk.INCTAX,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ASB,AUD-100,AuditAreas.DEBT,KBA-400,Scoping.DEBT,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ASB,KBA-400,Scoping.DEBT,KBA-400,Scoping.DEBT.SigClassTans,contains_toggle,,
ASB,KBA-400,Scoping.DEBT,KBA-400,Scoping.DEBT.MaterialAccount,contains_toggle,,
ASB,KBA-400,Scoping.DEBT,KBA-400,Scoping.DEBT.SigDisclosure,contains_toggle,,
ASB,KBA-400,Scoping.DEBT,KBA-400,Scoping.DEBT.SigAcctEst,contains_toggle,,
ASB,KBA-400,Scoping.DEBT,KBA-400,Scoping.DEBT.SigFraudRisk,contains_toggle,,
ASB,KBA-400,Scoping.DEBT,KBA-400,Scoping.DEBT.substantivetesting,contains_toggle,,
ASB,KBA-400,Scoping.DEBT.SigClassTans,KBA-400,AuditareaRelevantAssertions.DEBT,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ASB,KBA-400,Scoping.DEBT.MaterialAccount,KBA-400,AuditareaRelevantAssertions.DEBT,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.DEBT.SigDisclosure,KBA-400,SigDisclosures.DEBT,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.DEBT.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.DEBT,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.DEBT.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.DEBT,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.DEBT.substantivetesting,AUD-8xx,program.DEBT,recommends_program,NOTDASH,program-side; AUD-811
ASB,KBA-400,AuditareaRelevantAssertions.DEBT,KBA-502,RelevantAssertion.DEBT,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ASB; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ASB,KBA-502,RelevantAssertion.DEBT,KBA-502,RelevantAssertion.DEBT.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.DEBT,KBA-502,RelevantAssertion.DEBT.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.DEBT,KBA-502,RelevantAssertion.DEBT.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.DEBT,KBA-502,RelevantAssertion.DEBT.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.DEBT,KBA-502,RelevantAssertion.DEBT.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.DEBT,KBA-502,RelevantAssertion.DEBT.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-400,RiskRelatedSpecificrisks.DEBT,KBA-502,AssertionLevelRisk.DEBT,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ASB,AUD-100,AuditAreas.EQUITY,KBA-400,Scoping.EQUITY,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ASB,KBA-400,Scoping.EQUITY,KBA-400,Scoping.EQUITY.SigClassTans,contains_toggle,,
ASB,KBA-400,Scoping.EQUITY,KBA-400,Scoping.EQUITY.MaterialAccount,contains_toggle,,
ASB,KBA-400,Scoping.EQUITY,KBA-400,Scoping.EQUITY.SigDisclosure,contains_toggle,,
ASB,KBA-400,Scoping.EQUITY,KBA-400,Scoping.EQUITY.SigAcctEst,contains_toggle,,
ASB,KBA-400,Scoping.EQUITY,KBA-400,Scoping.EQUITY.SigFraudRisk,contains_toggle,,
ASB,KBA-400,Scoping.EQUITY,KBA-400,Scoping.EQUITY.substantivetesting,contains_toggle,,
ASB,KBA-400,Scoping.EQUITY.SigClassTans,KBA-400,AuditareaRelevantAssertions.EQUITY,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ASB,KBA-400,Scoping.EQUITY.MaterialAccount,KBA-400,AuditareaRelevantAssertions.EQUITY,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.EQUITY.SigDisclosure,KBA-400,SigDisclosures.EQUITY,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.EQUITY.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.EQUITY,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.EQUITY.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.EQUITY,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.EQUITY.substantivetesting,AUD-8xx,program.EQUITY,recommends_program,NOTDASH,program-side; AUD-812
ASB,KBA-400,AuditareaRelevantAssertions.EQUITY,KBA-502,RelevantAssertion.EQUITY,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ASB; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ASB,KBA-502,RelevantAssertion.EQUITY,KBA-502,RelevantAssertion.EQUITY.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.EQUITY,KBA-502,RelevantAssertion.EQUITY.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.EQUITY,KBA-502,RelevantAssertion.EQUITY.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.EQUITY,KBA-502,RelevantAssertion.EQUITY.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.EQUITY,KBA-502,RelevantAssertion.EQUITY.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.EQUITY,KBA-502,RelevantAssertion.EQUITY.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-400,RiskRelatedSpecificrisks.EQUITY,KBA-502,AssertionLevelRisk.EQUITY,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ASB,AUD-100,AuditAreas.OTHREV,KBA-400,Scoping.OTHREV,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ASB,KBA-400,Scoping.OTHREV,KBA-400,Scoping.OTHREV.SigClassTans,contains_toggle,,
ASB,KBA-400,Scoping.OTHREV,KBA-400,Scoping.OTHREV.MaterialAccount,contains_toggle,,
ASB,KBA-400,Scoping.OTHREV,KBA-400,Scoping.OTHREV.SigDisclosure,contains_toggle,,
ASB,KBA-400,Scoping.OTHREV,KBA-400,Scoping.OTHREV.SigAcctEst,contains_toggle,,
ASB,KBA-400,Scoping.OTHREV,KBA-400,Scoping.OTHREV.SigFraudRisk,contains_toggle,,
ASB,KBA-400,Scoping.OTHREV,KBA-400,Scoping.OTHREV.substantivetesting,contains_toggle,,
ASB,KBA-400,Scoping.OTHREV.SigClassTans,KBA-400,AuditareaRelevantAssertions.OTHREV,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ASB,KBA-400,Scoping.OTHREV.MaterialAccount,KBA-400,AuditareaRelevantAssertions.OTHREV,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.OTHREV.SigDisclosure,KBA-400,SigDisclosures.OTHREV,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.OTHREV.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.OTHREV,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.OTHREV.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.OTHREV,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.OTHREV.substantivetesting,AUD-8xx,program.OTHREV,recommends_program,NOTDASH,program-side; AUD-813
ASB,KBA-400,AuditareaRelevantAssertions.OTHREV,KBA-502,RelevantAssertion.OTHREV,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ASB; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ASB,KBA-502,RelevantAssertion.OTHREV,KBA-502,RelevantAssertion.OTHREV.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OTHREV,KBA-502,RelevantAssertion.OTHREV.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OTHREV,KBA-502,RelevantAssertion.OTHREV.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OTHREV,KBA-502,RelevantAssertion.OTHREV.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OTHREV,KBA-502,RelevantAssertion.OTHREV.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.OTHREV,KBA-502,RelevantAssertion.OTHREV.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-400,RiskRelatedSpecificrisks.OTHREV,KBA-502,AssertionLevelRisk.OTHREV,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ASB,AUD-100,AuditAreas.JE2,KBA-400,Scoping.JE2,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ASB,KBA-400,Scoping.JE2,KBA-400,Scoping.JE2.SigClassTans,contains_toggle,,
ASB,KBA-400,Scoping.JE2,KBA-400,Scoping.JE2.MaterialAccount,contains_toggle,,
ASB,KBA-400,Scoping.JE2,KBA-400,Scoping.JE2.SigDisclosure,contains_toggle,,
ASB,KBA-400,Scoping.JE2,KBA-400,Scoping.JE2.SigAcctEst,contains_toggle,,
ASB,KBA-400,Scoping.JE2,KBA-400,Scoping.JE2.SigFraudRisk,contains_toggle,,
ASB,KBA-400,Scoping.JE2,KBA-400,Scoping.JE2.substantivetesting,contains_toggle,,
ASB,KBA-400,Scoping.JE2.SigClassTans,KBA-400,AuditareaRelevantAssertions.JE2,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ASB,KBA-400,Scoping.JE2.MaterialAccount,KBA-400,AuditareaRelevantAssertions.JE2,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.JE2.SigDisclosure,KBA-400,SigDisclosures.JE2,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.JE2.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.JE2,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.JE2.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.JE2,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.JE2.substantivetesting,AUD-8xx,program.JE2,recommends_program,NOTDASH,program-side; AUD-814
ASB,KBA-400,AuditareaRelevantAssertions.JE2,KBA-502,RelevantAssertion.JE2,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ASB; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ASB,KBA-502,RelevantAssertion.JE2,KBA-502,RelevantAssertion.JE2.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.JE2,KBA-502,RelevantAssertion.JE2.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.JE2,KBA-502,RelevantAssertion.JE2.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.JE2,KBA-502,RelevantAssertion.JE2.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.JE2,KBA-502,RelevantAssertion.JE2.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.JE2,KBA-502,RelevantAssertion.JE2.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-400,RiskRelatedSpecificrisks.JE2,KBA-502,AssertionLevelRisk.JE2,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ASB,AUD-100,AuditAreas.RPTRNS2,KBA-400,Scoping.RPTRNS2,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ASB,KBA-400,Scoping.RPTRNS2,KBA-400,Scoping.RPTRNS2.SigClassTans,contains_toggle,,
ASB,KBA-400,Scoping.RPTRNS2,KBA-400,Scoping.RPTRNS2.MaterialAccount,contains_toggle,,
ASB,KBA-400,Scoping.RPTRNS2,KBA-400,Scoping.RPTRNS2.SigDisclosure,contains_toggle,,
ASB,KBA-400,Scoping.RPTRNS2,KBA-400,Scoping.RPTRNS2.SigAcctEst,contains_toggle,,
ASB,KBA-400,Scoping.RPTRNS2,KBA-400,Scoping.RPTRNS2.SigFraudRisk,contains_toggle,,
ASB,KBA-400,Scoping.RPTRNS2,KBA-400,Scoping.RPTRNS2.substantivetesting,contains_toggle,,
ASB,KBA-400,Scoping.RPTRNS2.SigClassTans,KBA-400,AuditareaRelevantAssertions.RPTRNS2,spawns_row,NOTDASH,isolated-confirmed OR trigger (NPO)
ASB,KBA-400,Scoping.RPTRNS2.MaterialAccount,KBA-400,AuditareaRelevantAssertions.RPTRNS2,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.RPTRNS2.SigDisclosure,KBA-400,SigDisclosures.RPTRNS2,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.RPTRNS2.SigAcctEst,KBA-400,RiskRelatedSpecificrisks.RPTRNS2,spawns_row,NOTDASH,
ASB,KBA-400,Scoping.RPTRNS2.SigFraudRisk,KBA-400,RiskRelatedSpecificrisks.RPTRNS2,co_feeds_row,NOTDASH,OR-trigger; unisolated
ASB,KBA-400,Scoping.RPTRNS2.substantivetesting,AUD-8xx,program.RPTRNS2,recommends_program,NOTDASH,program-side; AUD-815
ASB,KBA-400,AuditareaRelevantAssertions.RPTRNS2,KBA-502,RelevantAssertion.RPTRNS2,renders_section_client_side,assertion_picked,"CLIENT RENDER ONLY - 502 UI shows only KBA-400-picked assertions; nothing stored on 502. audit_type=ASB; cascade structure TEMPLATED from NPO live-capture, NOT re-verified live for this title"
ASB,KBA-502,RelevantAssertion.RPTRNS2,KBA-502,RelevantAssertion.RPTRNS2.EO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.RPTRNS2,KBA-502,RelevantAssertion.RPTRNS2.RO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.RPTRNS2,KBA-502,RelevantAssertion.RPTRNS2.CO,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.RPTRNS2,KBA-502,RelevantAssertion.RPTRNS2.AV,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.RPTRNS2,KBA-502,RelevantAssertion.RPTRNS2.CU,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-502,RelevantAssertion.RPTRNS2,KBA-502,RelevantAssertion.RPTRNS2.UC,assertion_row,shown_if_picked,write surface: selected/ir/cr/rmm on 502
ASB,KBA-400,RiskRelatedSpecificrisks.RPTRNS2,KBA-502,AssertionLevelRisk.RPTRNS2,renders_section_client_side,,"parallel to RelevantAssertion; INFERRED, not isolated live"
ASB,AUD-100,AuditAreas.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2,spawns_scoping_row,area_selected,"row objectKey==area key; immediate, no submit"
ASB,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigClassTans,contains_toggle,,
ASB,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.MaterialAccount,contains_toggle,,
ASB,KBA-400,Scoping.FAIRVALUE2,KBA-400,Scoping.FAIRVALUE2.SigDisclosure,contains_toggle,,
